strain_x	chrom	start	stop	length	boot	n010	n001	n011	n000	tot	ttout	strain_y	lineage	location	region
P122	OphioH327chr_6	400000	600000	200000	86	181	244	6577	126666	133668	0.032309563630834724	R108	NOV	11	9
P122	OphioH327chr_6	400000	600000	200000	86	181	244	6577	126666	133668	0.032309563630834724	R22	NOV	11	9
P122	OphioH327chr_6	400000	600000	200000	87	182	236	6758	126492	133668	0.030926309559041135	H276	NOV	11	9
P122	OphioH327chr_6	400000	600000	200000	87	182	236	6758	126492	133668	0.030926309559041135	P122	NOV	11	9
P122	OphioH327chr_6	400000	600000	200000	87	182	236	6758	126492	133668	0.030926309559041135	R108	NOV	11	9
P122	OphioH327chr_6	400000	600000	200000	87	182	236	6758	126492	133668	0.030926309559041135	R22	NOV	11	9
P122	OphioH327chr_6	400000	600000	200000	88	193	201	6638	126636	133668	0.029677613739078037	H276	NOV	11	9
P122	OphioH327chr_6	400000	600000	200000	88	193	201	6638	126636	133668	0.029677613739078037	P122	NOV	11	9
P122	OphioH327chr_6	400000	600000	200000	88	193	201	6638	126636	133668	0.029677613739078037	R108	NOV	11	9
P122	OphioH327chr_6	400000	600000	200000	88	193	201	6638	126636	133668	0.029677613739078037	R22	NOV	11	9
P122	OphioH327chr_6	400000	600000	200000	89	211	199	6772	126486	133668	0.030271707028942704	H276	NOV	11	9
P122	OphioH327chr_6	400000	600000	200000	89	211	199	6772	126486	133668	0.030271707028942704	P122	NOV	11	9
P122	OphioH327chr_6	400000	600000	200000	89	211	199	6772	126486	133668	0.030271707028942704	R108	NOV	11	9
P122	OphioH327chr_6	400000	600000	200000	89	211	199	6772	126486	133668	0.030271707028942704	R22	NOV	11	9
P122	OphioH327chr_6	400000	600000	200000	90	193	215	6692	126568	133668	0.030484160191273164	H276	NOV	11	9
P122	OphioH327chr_6	400000	600000	200000	90	193	215	6692	126568	133668	0.030484160191273164	P122	NOV	11	9
P122	OphioH327chr_6	400000	600000	200000	90	193	215	6692	126568	133668	0.030484160191273164	R108	NOV	11	9
P122	OphioH327chr_6	400000	600000	200000	90	193	215	6692	126568	133668	0.030484160191273164	R22	NOV	11	9
P122	OphioH327chr_6	400000	600000	200000	91	194	235	6564	126675	133668	0.032678244972577694	H276	NOV	11	9
P122	OphioH327chr_6	400000	600000	200000	91	194	235	6564	126675	133668	0.032678244972577694	P122	NOV	11	9
P122	OphioH327chr_6	400000	600000	200000	91	194	235	6564	126675	133668	0.032678244972577694	R108	NOV	11	9
P122	OphioH327chr_6	400000	600000	200000	91	194	235	6564	126675	133668	0.032678244972577694	R22	NOV	11	9
P122	OphioH327chr_6	400000	600000	200000	92	188	228	6791	126461	133668	0.03062877337652776	H276	NOV	11	9
P122	OphioH327chr_6	400000	600000	200000	92	188	228	6791	126461	133668	0.03062877337652776	P122	NOV	11	9
P122	OphioH327chr_6	400000	600000	200000	92	188	228	6791	126461	133668	0.03062877337652776	R108	NOV	11	9
P122	OphioH327chr_6	400000	600000	200000	92	188	228	6791	126461	133668	0.03062877337652776	R22	NOV	11	9
P122	OphioH327chr_6	400000	600000	200000	93	167	202	6716	126583	133668	0.02747170935080405	H276	NOV	11	9
P122	OphioH327chr_6	400000	600000	200000	93	167	202	6716	126583	133668	0.02747170935080405	P122	NOV	11	9
P122	OphioH327chr_6	400000	600000	200000	93	167	202	6716	126583	133668	0.02747170935080405	R108	NOV	11	9
P122	OphioH327chr_6	400000	600000	200000	93	167	202	6716	126583	133668	0.02747170935080405	R22	NOV	11	9
P122	OphioH327chr_6	400000	600000	200000	94	187	231	6822	126428	133668	0.030636177074171798	H276	NOV	11	9
P122	OphioH327chr_6	400000	600000	200000	94	187	231	6822	126428	133668	0.030636177074171798	P122	NOV	11	9
P122	OphioH327chr_6	400000	600000	200000	94	187	231	6822	126428	133668	0.030636177074171798	R108	NOV	11	9
P122	OphioH327chr_6	400000	600000	200000	94	187	231	6822	126428	133668	0.030636177074171798	R22	NOV	11	9
P122	OphioH327chr_6	400000	600000	200000	95	185	231	6823	126429	133668	0.030485123845815625	H276	NOV	11	9
P122	OphioH327chr_6	400000	600000	200000	95	185	231	6823	126429	133668	0.030485123845815625	P122	NOV	11	9
P122	OphioH327chr_6	400000	600000	200000	95	185	231	6823	126429	133668	0.030485123845815625	R108	NOV	11	9
P122	OphioH327chr_6	400000	600000	200000	95	185	231	6823	126429	133668	0.030485123845815625	R22	NOV	11	9
P122	OphioH327chr_6	400000	600000	200000	96	221	224	6802	126421	133668	0.03271096736254043	H276	NOV	11	9
P122	OphioH327chr_6	400000	600000	200000	96	221	224	6802	126421	133668	0.03271096736254043	P122	NOV	11	9
P122	OphioH327chr_6	400000	600000	200000	96	221	224	6802	126421	133668	0.03271096736254043	R108	NOV	11	9
P122	OphioH327chr_6	400000	600000	200000	96	221	224	6802	126421	133668	0.03271096736254043	R22	NOV	11	9
P122	OphioH327chr_6	400000	600000	200000	97	183	219	6735	126531	133668	0.029844097995545656	H276	NOV	11	9
P122	OphioH327chr_6	400000	600000	200000	97	183	219	6735	126531	133668	0.029844097995545656	P122	NOV	11	9
P122	OphioH327chr_6	400000	600000	200000	97	183	219	6735	126531	133668	0.029844097995545656	R108	NOV	11	9
P122	OphioH327chr_6	400000	600000	200000	97	183	219	6735	126531	133668	0.029844097995545656	R22	NOV	11	9
P122	OphioH327chr_6	400000	600000	200000	98	206	247	6710	126505	133668	0.03375558867362146	H276	NOV	11	9
P122	OphioH327chr_6	400000	600000	200000	98	206	247	6710	126505	133668	0.03375558867362146	P122	NOV	11	9
P122	OphioH327chr_6	400000	600000	200000	98	206	247	6710	126505	133668	0.03375558867362146	R108	NOV	11	9
P122	OphioH327chr_6	400000	600000	200000	98	206	247	6710	126505	133668	0.03375558867362146	R22	NOV	11	9
P122	OphioH327chr_6	400000	600000	200000	99	210	221	6751	126486	133668	0.031921196859724485	H276	NOV	11	9
P122	OphioH327chr_6	400000	600000	200000	99	210	221	6751	126486	133668	0.031921196859724485	P122	NOV	11	9
P122	OphioH327chr_6	400000	600000	200000	99	210	221	6751	126486	133668	0.031921196859724485	R108	NOV	11	9
P122	OphioH327chr_6	400000	600000	200000	99	210	221	6751	126486	133668	0.031921196859724485	R22	NOV	11	9
R22	OphioH327chr_6	400000	600000	200000	0	199	168	6822	126101	133290	0.026898270301964233	H276	NOV	11	9
R22	OphioH327chr_6	400000	600000	200000	0	199	168	6822	126101	133290	0.026898270301964233	P122	NOV	11	9
R22	OphioH327chr_6	400000	600000	200000	0	199	168	6822	126101	133290	0.026898270301964233	R108	NOV	11	9
R22	OphioH327chr_6	400000	600000	200000	0	199	168	6822	126101	133290	0.026898270301964233	R22	NOV	11	9
R22	OphioH327chr_6	400000	600000	200000	1	207	174	6738	126171	133290	0.02827248441674087	H276	NOV	11	9
R22	OphioH327chr_6	400000	600000	200000	1	207	174	6738	126171	133290	0.02827248441674087	P122	NOV	11	9
R22	OphioH327chr_6	400000	600000	200000	1	207	174	6738	126171	133290	0.02827248441674087	R108	NOV	11	9
R22	OphioH327chr_6	400000	600000	200000	1	207	174	6738	126171	133290	0.02827248441674087	R22	NOV	11	9
R22	OphioH327chr_6	400000	600000	200000	2	192	211	6822	126065	133290	0.029536792729404866	H276	NOV	11	9
R22	OphioH327chr_6	400000	600000	200000	2	192	211	6822	126065	133290	0.029536792729404866	P122	NOV	11	9
R22	OphioH327chr_6	400000	600000	200000	2	192	211	6822	126065	133290	0.029536792729404866	R108	NOV	11	9
R22	OphioH327chr_6	400000	600000	200000	2	192	211	6822	126065	133290	0.029536792729404866	R22	NOV	11	9
R22	OphioH327chr_6	400000	600000	200000	3	200	186	6586	126318	133290	0.029304585484360764	H276	NOV	11	9
R22	OphioH327chr_6	400000	600000	200000	3	200	186	6586	126318	133290	0.029304585484360764	P122	NOV	11	9
R22	OphioH327chr_6	400000	600000	200000	3	200	186	6586	126318	133290	0.029304585484360764	R108	NOV	11	9
R22	OphioH327chr_6	400000	600000	200000	3	200	186	6586	126318	133290	0.029304585484360764	R22	NOV	11	9
R22	OphioH327chr_6	400000	600000	200000	4	188	193	6663	126246	133290	0.028590724898694284	H276	NOV	11	9
R22	OphioH327chr_6	400000	600000	200000	4	188	193	6663	126246	133290	0.028590724898694284	P122	NOV	11	9
R22	OphioH327chr_6	400000	600000	200000	4	188	193	6663	126246	133290	0.028590724898694284	R108	NOV	11	9
R22	OphioH327chr_6	400000	600000	200000	4	188	193	6663	126246	133290	0.028590724898694284	R22	NOV	11	9
R22	OphioH327chr_6	400000	600000	200000	5	199	185	6661	126245	133290	0.028824500825701847	H276	NOV	11	9
R22	OphioH327chr_6	400000	600000	200000	5	199	185	6661	126245	133290	0.028824500825701847	P122	NOV	11	9
R22	OphioH327chr_6	400000	600000	200000	5	199	185	6661	126245	133290	0.028824500825701847	R108	NOV	11	9
R22	OphioH327chr_6	400000	600000	200000	5	199	185	6661	126245	133290	0.028824500825701847	R22	NOV	11	9
R22	OphioH327chr_6	400000	600000	200000	6	194	202	6636	126258	133290	0.029837251356238697	H276	NOV	11	9
R22	OphioH327chr_6	400000	600000	200000	6	194	202	6636	126258	133290	0.029837251356238697	P122	NOV	11	9
R22	OphioH327chr_6	400000	600000	200000	6	194	202	6636	126258	133290	0.029837251356238697	R108	NOV	11	9
R22	OphioH327chr_6	400000	600000	200000	6	194	202	6636	126258	133290	0.029837251356238697	R22	NOV	11	9
R22	OphioH327chr_6	400000	600000	200000	7	182	188	6686	126234	133290	0.02766975770266228	H276	NOV	11	9
R22	OphioH327chr_6	400000	600000	200000	7	182	188	6686	126234	133290	0.02766975770266228	P122	NOV	11	9
R22	OphioH327chr_6	400000	600000	200000	7	182	188	6686	126234	133290	0.02766975770266228	R108	NOV	11	9
R22	OphioH327chr_6	400000	600000	200000	7	182	188	6686	126234	133290	0.02766975770266228	R22	NOV	11	9
R22	OphioH327chr_6	400000	600000	200000	8	206	195	6596	126293	133290	0.030397210430563978	H276	NOV	11	9
R22	OphioH327chr_6	400000	600000	200000	8	206	195	6596	126293	133290	0.030397210430563978	P122	NOV	11	9
R22	OphioH327chr_6	400000	600000	200000	8	206	195	6596	126293	133290	0.030397210430563978	R108	NOV	11	9
R22	OphioH327chr_6	400000	600000	200000	8	206	195	6596	126293	133290	0.030397210430563978	R22	NOV	11	9
R22	OphioH327chr_6	400000	600000	200000	9	201	179	6695	126215	133290	0.028379387602688575	H276	NOV	11	9
R22	OphioH327chr_6	400000	600000	200000	9	201	179	6695	126215	133290	0.028379387602688575	P122	NOV	11	9
R22	OphioH327chr_6	400000	600000	200000	9	201	179	6695	126215	133290	0.028379387602688575	R108	NOV	11	9
R22	OphioH327chr_6	400000	600000	200000	9	201	179	6695	126215	133290	0.028379387602688575	R22	NOV	11	9
R22	OphioH327chr_6	400000	600000	200000	10	235	176	6720	126159	133290	0.030580357142857142	H276	NOV	11	9
R22	OphioH327chr_6	400000	600000	200000	10	235	176	6720	126159	133290	0.030580357142857142	P122	NOV	11	9
R22	OphioH327chr_6	400000	600000	200000	10	235	176	6720	126159	133290	0.030580357142857142	R108	NOV	11	9
R22	OphioH327chr_6	400000	600000	200000	10	235	176	6720	126159	133290	0.030580357142857142	R22	NOV	11	9
R22	OphioH327chr_6	400000	600000	200000	11	194	173	6772	126151	133290	0.027096869462492616	H276	NOV	11	9
R22	OphioH327chr_6	400000	600000	200000	11	194	173	6772	126151	133290	0.027096869462492616	P122	NOV	11	9
R22	OphioH327chr_6	400000	600000	200000	11	194	173	6772	126151	133290	0.027096869462492616	R108	NOV	11	9
R22	OphioH327chr_6	400000	600000	200000	11	194	173	6772	126151	133290	0.027096869462492616	R22	NOV	11	9
R22	OphioH327chr_6	400000	600000	200000	12	218	194	6753	126125	133290	0.03050496075818155	H276	NOV	11	9
R22	OphioH327chr_6	400000	600000	200000	12	218	194	6753	126125	133290	0.03050496075818155	P122	NOV	11	9
R22	OphioH327chr_6	400000	600000	200000	12	218	194	6753	126125	133290	0.03050496075818155	R108	NOV	11	9
R22	OphioH327chr_6	400000	600000	200000	12	218	194	6753	126125	133290	0.03050496075818155	R22	NOV	11	9
R22	OphioH327chr_6	400000	600000	200000	13	197	209	6630	126254	133290	0.0306184012066365	H276	NOV	11	9
R22	OphioH327chr_6	400000	600000	200000	13	197	209	6630	126254	133290	0.0306184012066365	P122	NOV	11	9
R22	OphioH327chr_6	400000	600000	200000	13	197	209	6630	126254	133290	0.0306184012066365	R108	NOV	11	9
R22	OphioH327chr_6	400000	600000	200000	13	197	209	6630	126254	133290	0.0306184012066365	R22	NOV	11	9
R22	OphioH327chr_6	400000	600000	200000	14	227	180	6741	126142	133290	0.030188399347277853	H276	NOV	11	9
R22	OphioH327chr_6	400000	600000	200000	14	227	180	6741	126142	133290	0.030188399347277853	P122	NOV	11	9
R22	OphioH327chr_6	400000	600000	200000	14	227	180	6741	126142	133290	0.030188399347277853	R108	NOV	11	9
R22	OphioH327chr_6	400000	600000	200000	14	227	180	6741	126142	133290	0.030188399347277853	R22	NOV	11	9
R22	OphioH327chr_6	400000	600000	200000	15	188	193	6650	126259	133290	0.028646616541353382	H276	NOV	11	9
R22	OphioH327chr_6	400000	600000	200000	15	188	193	6650	126259	133290	0.028646616541353382	P122	NOV	11	9
R22	OphioH327chr_6	400000	600000	200000	15	188	193	6650	126259	133290	0.028646616541353382	R108	NOV	11	9
R22	OphioH327chr_6	400000	600000	200000	15	188	193	6650	126259	133290	0.028646616541353382	R22	NOV	11	9
R22	OphioH327chr_6	400000	600000	200000	16	201	202	6486	126401	133290	0.031066913351834723	H276	NOV	11	9
R22	OphioH327chr_6	400000	600000	200000	16	201	202	6486	126401	133290	0.031066913351834723	P122	NOV	11	9
R22	OphioH327chr_6	400000	600000	200000	16	201	202	6486	126401	133290	0.031066913351834723	R108	NOV	11	9
R22	OphioH327chr_6	400000	600000	200000	16	201	202	6486	126401	133290	0.031066913351834723	R22	NOV	11	9
R22	OphioH327chr_6	400000	600000	200000	17	202	173	6807	126108	133290	0.02754517408550022	H276	NOV	11	9
R22	OphioH327chr_6	400000	600000	200000	17	202	173	6807	126108	133290	0.02754517408550022	P122	NOV	11	9
R22	OphioH327chr_6	400000	600000	200000	17	202	173	6807	126108	133290	0.02754517408550022	R108	NOV	11	9
R22	OphioH327chr_6	400000	600000	200000	17	202	173	6807	126108	133290	0.02754517408550022	R22	NOV	11	9
R22	OphioH327chr_6	400000	600000	200000	18	199	176	6717	126198	133290	0.027914247431889236	H276	NOV	11	9
R22	OphioH327chr_6	400000	600000	200000	18	199	176	6717	126198	133290	0.027914247431889236	P122	NOV	11	9
R22	OphioH327chr_6	400000	600000	200000	18	199	176	6717	126198	133290	0.027914247431889236	R108	NOV	11	9
R22	OphioH327chr_6	400000	600000	200000	18	199	176	6717	126198	133290	0.027914247431889236	R22	NOV	11	9
R22	OphioH327chr_6	400000	600000	200000	19	211	182	6657	126240	133290	0.029517800811176206	H276	NOV	11	9
R22	OphioH327chr_6	400000	600000	200000	19	211	182	6657	126240	133290	0.029517800811176206	P122	NOV	11	9
R22	OphioH327chr_6	400000	600000	200000	19	211	182	6657	126240	133290	0.029517800811176206	R108	NOV	11	9
R22	OphioH327chr_6	400000	600000	200000	19	211	182	6657	126240	133290	0.029517800811176206	R22	NOV	11	9
R22	OphioH327chr_6	400000	600000	200000	20	213	193	6722	126162	133290	0.030199345432906873	H276	NOV	11	9
R22	OphioH327chr_6	400000	600000	200000	20	213	193	6722	126162	133290	0.030199345432906873	P122	NOV	11	9
R22	OphioH327chr_6	400000	600000	200000	20	213	193	6722	126162	133290	0.030199345432906873	R108	NOV	11	9
R22	OphioH327chr_6	400000	600000	200000	20	213	193	6722	126162	133290	0.030199345432906873	R22	NOV	11	9
R22	OphioH327chr_6	400000	600000	200000	21	197	221	6610	126262	133290	0.03161875945537065	H276	NOV	11	9
R22	OphioH327chr_6	400000	600000	200000	21	197	221	6610	126262	133290	0.03161875945537065	P122	NOV	11	9
R22	OphioH327chr_6	400000	600000	200000	21	197	221	6610	126262	133290	0.03161875945537065	R108	NOV	11	9
R22	OphioH327chr_6	400000	600000	200000	21	197	221	6610	126262	133290	0.03161875945537065	R22	NOV	11	9
R22	OphioH327chr_6	400000	600000	200000	22	187	194	6828	126081	133290	0.02789982425307557	H276	NOV	11	9
R22	OphioH327chr_6	400000	600000	200000	22	187	194	6828	126081	133290	0.02789982425307557	P122	NOV	11	9
R22	OphioH327chr_6	400000	600000	200000	22	187	194	6828	126081	133290	0.02789982425307557	R108	NOV	11	9
R22	OphioH327chr_6	400000	600000	200000	22	187	194	6828	126081	133290	0.02789982425307557	R22	NOV	11	9
R22	OphioH327chr_6	400000	600000	200000	23	210	176	6733	126171	133290	0.028664785385415118	H276	NOV	11	9
R22	OphioH327chr_6	400000	600000	200000	23	210	176	6733	126171	133290	0.028664785385415118	P122	NOV	11	9
R22	OphioH327chr_6	400000	600000	200000	23	210	176	6733	126171	133290	0.028664785385415118	R108	NOV	11	9
R22	OphioH327chr_6	400000	600000	200000	23	210	176	6733	126171	133290	0.028664785385415118	R22	NOV	11	9
R22	OphioH327chr_6	400000	600000	200000	24	211	206	6599	126274	133290	0.031595696317623885	H276	NOV	11	9
R22	OphioH327chr_6	400000	600000	200000	24	211	206	6599	126274	133290	0.031595696317623885	P122	NOV	11	9
R22	OphioH327chr_6	400000	600000	200000	24	211	206	6599	126274	133290	0.031595696317623885	R108	NOV	11	9
R22	OphioH327chr_6	400000	600000	200000	24	211	206	6599	126274	133290	0.031595696317623885	R22	NOV	11	9
R22	OphioH327chr_6	400000	600000	200000	25	198	185	6776	126131	133290	0.028261511216056672	H276	NOV	11	9
R22	OphioH327chr_6	400000	600000	200000	25	198	185	6776	126131	133290	0.028261511216056672	P122	NOV	11	9
R22	OphioH327chr_6	400000	600000	200000	25	198	185	6776	126131	133290	0.028261511216056672	R108	NOV	11	9
R22	OphioH327chr_6	400000	600000	200000	25	198	185	6776	126131	133290	0.028261511216056672	R22	NOV	11	9
R22	OphioH327chr_6	400000	600000	200000	26	198	192	6615	126285	133290	0.02947845804988662	H276	NOV	11	9
R22	OphioH327chr_6	400000	600000	200000	26	198	192	6615	126285	133290	0.02947845804988662	P122	NOV	11	9
R22	OphioH327chr_6	400000	600000	200000	26	198	192	6615	126285	133290	0.02947845804988662	R108	NOV	11	9
R22	OphioH327chr_6	400000	600000	200000	26	198	192	6615	126285	133290	0.02947845804988662	R22	NOV	11	9
R22	OphioH327chr_6	400000	600000	200000	27	217	190	6741	126142	133290	0.030188399347277853	H276	NOV	11	9
R22	OphioH327chr_6	400000	600000	200000	27	217	190	6741	126142	133290	0.030188399347277853	P122	NOV	11	9
R22	OphioH327chr_6	400000	600000	200000	27	217	190	6741	126142	133290	0.030188399347277853	R108	NOV	11	9
R22	OphioH327chr_6	400000	600000	200000	27	217	190	6741	126142	133290	0.030188399347277853	R22	NOV	11	9
R22	OphioH327chr_6	400000	600000	200000	28	218	212	6701	126159	133290	0.032084763468139085	H276	NOV	11	9
R22	OphioH327chr_6	400000	600000	200000	28	218	212	6701	126159	133290	0.032084763468139085	P122	NOV	11	9
R22	OphioH327chr_6	400000	600000	200000	28	218	212	6701	126159	133290	0.032084763468139085	R108	NOV	11	9
R22	OphioH327chr_6	400000	600000	200000	28	218	212	6701	126159	133290	0.032084763468139085	R22	NOV	11	9
R22	OphioH327chr_6	400000	600000	200000	29	212	192	6674	126212	133290	0.030266706622715012	H276	NOV	11	9
R22	OphioH327chr_6	400000	600000	200000	29	212	192	6674	126212	133290	0.030266706622715012	P122	NOV	11	9
R22	OphioH327chr_6	400000	600000	200000	29	212	192	6674	126212	133290	0.030266706622715012	R108	NOV	11	9
R22	OphioH327chr_6	400000	600000	200000	29	212	192	6674	126212	133290	0.030266706622715012	R22	NOV	11	9
R22	OphioH327chr_6	400000	600000	200000	30	209	179	6755	126147	133290	0.028719467061435973	H276	NOV	11	9
R22	OphioH327chr_6	400000	600000	200000	30	209	179	6755	126147	133290	0.028719467061435973	P122	NOV	11	9
R22	OphioH327chr_6	400000	600000	200000	30	209	179	6755	126147	133290	0.028719467061435973	R108	NOV	11	9
R22	OphioH327chr_6	400000	600000	200000	30	209	179	6755	126147	133290	0.028719467061435973	R22	NOV	11	9
R22	OphioH327chr_6	400000	600000	200000	31	208	186	6632	126264	133290	0.029704463208685163	H276	NOV	11	9
R22	OphioH327chr_6	400000	600000	200000	31	208	186	6632	126264	133290	0.029704463208685163	P122	NOV	11	9
R22	OphioH327chr_6	400000	600000	200000	31	208	186	6632	126264	133290	0.029704463208685163	R108	NOV	11	9
R22	OphioH327chr_6	400000	600000	200000	31	208	186	6632	126264	133290	0.029704463208685163	R22	NOV	11	9
R22	OphioH327chr_6	400000	600000	200000	32	205	192	6713	126180	133290	0.0295694920303888	H276	NOV	11	9
R22	OphioH327chr_6	400000	600000	200000	32	205	192	6713	126180	133290	0.0295694920303888	P122	NOV	11	9
R22	OphioH327chr_6	400000	600000	200000	32	205	192	6713	126180	133290	0.0295694920303888	R108	NOV	11	9
R22	OphioH327chr_6	400000	600000	200000	32	205	192	6713	126180	133290	0.0295694920303888	R22	NOV	11	9
